x,y,z
-21.6027,55.626,4.677673
-22.4607,56.6907,2.875854
-21.3726,57.4317,1.733154
-19.1769,58.7733,2.509277
-20.8266,58.6251,3.328247
-23.6073,58.3638,3.398438
-22.8897,56.8545,3.72998
-20.7408,55.8249,5.169067
-21.8211,55.2126,5.488831
-23.8959,54.8772,2.973328
-23.2134,55.5558,1.089661
-20.889,58.0089,0.5787354
-19.9998,60.6804,0.8166504
-21.5793,62.1936,0.02105713
-21.9147,61.125,0.7854614
-21.1854,58.4262,1.854065
-21.5754,55.8288,3.016235
-24.5979,54.5379,2.996765
-24.3444,54.5925,2.173828
-20.3898,56.6907,3.449158
-19.7112,58.3053,2.181641
-22.0044,58.3365,1.163757
-22.3905,57.9114,0.1107788
-20.382,57.4785,0.7191772
-20.3391,57.3108,0.8010254
-22.5192,56.5854,0.3330688
-23.346,55.4076,-0.930542
-21.8562,55.8444,-0.5366211
-19.9257,57.0183,0.07952881
-21.0606,57.6579,1.152039
-22.254,57.381,1.467957
-20.8305,55.9341,0.8985596
-20.577,55.0293,0.4968262
-21.2556,55.4817,-0.2129517
-21.9966,56.2656,0.4188232
-21.747,57.1158,1.538147
-20.3742,57.0885,0.2316284
-20.9358,57.7437,0.4227295
-21.7314,57.4512,1.752625
-21.4389,56.9442,2.723755
-21.513,55.5558,3.199524
-22.1526,54.9669,3.035767
-23.229,55.2087,2.813477
-22.6674,57.0456,1.982727
-22.449,58.2663,0.652832
-22.6635,58.9605,0.6177368
-22.9053,59.3466,0.8400269
-22.2618,59.7522,1.850159
-21.8328,58.7655,2.860229
-23.0886,56.64,2.735474
-23.97,55.4193,2.875854
-23.7906,55.3803,3.051331
-23.3577,55.8795,2.450745
-22.8312,56.4879,0.8868408
-21.4077,58.59,0.3525391
-21.162,60.2436,0.3174438
-22.3788,59.1711,0.8751221
-22.9911,57.1821,0.1731567
-22.8546,56.0394,0.1341553
-21.8133,56.1057,1.339233
-22.5114,56.2695,2.953857
-22.9287,56.6751,1.436768
-21.9381,56.5464,0.5475464
-21.2166,56.5815,0.4656372
-21.4389,57.2757,0.5319214
-22.7766,57.5838,-0.07647705
-21.7977,57.5253,-0.3260498
-21.0216,57.2094,0.2823486
-21.5598,56.094,2.037354
-22.0551,55.8483,1.978821
-23.1744,55.4466,2.017822
-21.7899,55.509,2.240173
-21.3531,56.4177,2.470276
-22.4061,56.6322,2.353271
-23.2641,56.2617,2.146545
-22.4139,56.0394,2.723755
-21.1698,56.7999,1.136475
-22.0785,57.459,1.647339
-22.2267,58.2468,2.914856
-22.7727,57.4395,3.441345
-23.1588,55.5129,1.88916
-22.9326,55.47,1.721436
-23.2914,56.9754,3.332153
-23.0808,57.4278,3.889832
-23.1042,56.6049,1.662964
-22.2267,56.1603,0.3915405
-21.5481,56.9559,0.5592651
-22.3866,58.8162,1.811157
-23.5488,58.8825,1.577148
-23.619,56.2149,-0.9422607
-22.5504,55.2399,-0.4703369
-22.6908,56.3358,0.4578247
-22.8351,58.2351,0.6138306
-21.9342,57.9231,1.382141
-21.3492,57.2562,0.7230225
-21.0723,56.5269,-1.363464
-22.3281,56.8467,-2.014771
-22.5894,57.5916,-1.679321
-21.3258,56.5113,0.7386475
-21.3102,55.8327,0.383728
-22.8975,55.5597,-0.7667236
-23.3499,55.9341,-0.9071655
-21.4818,56.4021,2.774475
-21.6261,56.4528,2.700378
-23.0769,55.9458,1.24176
-23.3343,54.9825,0.6372681
-22.0941,55.7118,2.400024
-21.8718,56.4177,3.960022
-23.5254,57.2172,3.83136
-24.1611,56.5659,2.306458
-22.9053,56.0394,1.959351
-21.9225,56.133,2.544373
-22.1916,57.4863,4.794678
-24.321,58.2,6.183044
-25.0737,56.8935,4.092651
-23.9739,54.924,1.791626
-22.1409,56.8077,0.8361206
-23.3772,59.0112,2.154358
-23.5098,59.9862,2.856323
-22.9014,58.941,1.857971
-23.1042,58.1454,0.6567383
-21.9498,57.8607,1.924255
-23.1666,58.0947,3.952271
-23.7867,56.6478,3.983459
-23.9388,54.1245,1.88916
-23.2329,54.3039,-1.254272
-21.5169,57.5175,-1.304932
-21.2634,60.5907,-0.1427612
-21.3336,60.8247,-1.550659
-20.6277,58.9215,-2.471069
-19.7736,57.1977,-1.886047
-22.1292,56.6361,0.8439331
-23.6073,55.3218,2.271362
-22.3905,54.8187,2.91095
-21.8055,54.2103,1.620056
-22.0941,55.9458,0.6294556
-22.4373,58.3677,0.192627
-21.7587,59.7132,0.3291626
-20.5536,60.1188,1.311951
-21.0294,58.3755,1.713623
-22.605,56.7219,2.286926
-23.0301,56.562,3.207336
-21.942,56.4996,3.683167
-22.6947,56.2383,3.03186
-23.2875,57.6774,4.197937
-23.1315,57.8373,4.225281
-22.9833,58.5393,3.437439
-22.6947,58.1844,3.180054
-24.165,57.6579,2.649658
-24.4848,57.498,3.741638
-23.4396,58.0245,4.775146
-24.0129,59.2179,3.788452
-23.8218,59.5533,2.618469
-22.8117,60.0408,2.31427
-23.2212,59.5962,2.751038
-23.7594,59.2725,2.871948
-22.8156,58.8201,2.926575
-22.7415,59.0073,2.158264
-23.0301,58.6212,2.283081
-22.4217,57.5565,2.712036
-23.2251,57.0768,0.8283691
-22.4997,58.3209,1.670776
-21.669,59.0307,1.951538
-21.1737,59.2647,1.031128
-20.7915,59.0346,-0.1583252
-20.6784,57.888,-0.01794434
-20.5341,58.5003,0.4890747
-21.7197,59.0463,-0.1349487
-22.0551,57.7359,0.7776489
-21.2205,56.7375,0.5085449
-20.9553,56.874,0.3330688
-21.2517,57.3264,0.8790283
-21.5481,57.0768,1.124756
-22.4022,56.5503,1.783875
-21.9537,56.1213,2.072449
-21.7431,56.1174,1.916443
-22.137,56.4255,1.210571
-21.7665,56.6556,1.795532
-21.8016,57.0651,1.592773
-23.0223,57.0573,2.55603
-23.8725,56.6556,2.462463
-22.3632,57.2601,2.201172
-21.2283,57.3576,3.246338
-22.7337,57.5526,3.258057
-24.3054,58.1649,2.598938
-23.5098,57.8295,2.294739
-22.0941,58.0206,2.255737
-22.1682,58.7382,1.397766
-23.3772,58.5354,1.690247
-23.1549,57.7983,3.11377
-23.4747,57.2874,1.620056
-23.6385,57.81,1.214478
-23.814,58.7577,1.733154
-23.1003,59.0775,2.505371
-22.8897,58.3911,0.3642578
-22.683,57.9192,-0.7784424
-21.4389,58.4652,-1.172363
-21.9576,59.4285,0.5046387
-22.4802,59.409,0.2160645
-23.3109,58.161,-1.593567
-23.1471,57.6735,-2.716736
-23.1198,58.2546,-1.410278
-23.5722,58.3443,0.04833984
-23.4396,57.9348,0.09906006
-22.5192,56.6439,-0.1934204
-22.0941,57.7749,-0.4898682
-22.5504,58.8864,-0.7784424
-22.8702,58.9176,-1.96405
-22.3008,58.1766,-2.09668
-21.0177,58.2936,0.399353
-22.7844,57.6696,1.136475
-23.9349,56.7882,0.1809692
-23.4513,56.3553,-0.34552
-20.9241,58.0791,-0.4352417
-21.5091,59.2881,0.6567383
-22.8468,59.8341,0.2784424
-23.6229,58.6329,-0.1622314
-21.9849,58.2858,-0.6653442
-21.0684,59.2374,-0.914978
-22.6518,59.4246,-0.4313354
-22.9131,60.1578,1.214478
-20.655,60.6063,0.9765625
-21.0684,60.2865,0.03277588
-22.7649,59.4168,0.4695435
-22.7727,57.9231,1.752625
-21.6807,57.1236,2.103638
-21.8406,55.6221,1.503052
-22.176,56.4645,-0.3494263
-22.1058,58.1571,-0.09204102
-20.2104,59.5299,0.1068726
-18.8844,59.8263,0.3291626
-20.6043,58.0713,0.03277588
-21.8679,56.2461,-0.708252
-20.7135,54.9357,-1.597473
-19.1808,55.9536,-1.67157
-19.3446,57.1275,-0.138855
-20.616,57.6501,0.6762695
-20.4678,56.8545,0.9297485
-20.1402,55.4466,-1.503845
-20.2416,54.8187,-1.616943
-20.4795,54.9435,0.7230225
-20.2572,55.1268,1.054565
-20.1636,54.7368,1.035034
-20.0817,54.9045,0.921936
-19.8984,54.69,1.557678
-20.4249,55.5636,2.205078
-20.7057,56.0589,3.339966
-21.669,55.4271,2.868042
-21.8016,54.8616,3.332153
-21.1854,54.7914,3.246338
-22.4919,54.8811,2.879761
-22.5621,56.913,2.271362
-21.5364,57.2367,2.400024
-21.5559,57.1119,2.158264
-22.215,56.8311,0.8478394
-22.917,56.4216,-0.4274292
-21.6612,56.4255,1.214478
-20.3937,56.5113,3.499878
-22.8546,57.0846,3.995178
-23.502,57.537,2.883667
-21.9303,56.2305,1.807251
-21.2985,55.8483,1.924255
-22.7727,55.5285,2.138733
-23.3265,55.8327,2.208923
-20.8071,57.0339,2.626221
-19.056,57.3576,1.620056
-20.7135,56.1096,2.435181
-21.1776,54.2883,2.493652
-20.2221,53.4654,3.051331
-20.2026,54.0426,3.644165
-20.5731,55.1112,3.016235
-19.3446,56.2032,2.216736
-18.0459,56.0004,2.797852
-18.6738,55.3257,1.748779
-20.8656,54.1089,1.46405
-22.2423,53.0481,2.345459
-20.5809,52.9038,3.527161
-19.1496,52.9506,4.931152
-20.3079,52.8414,4.638672
-20.6628,52.9584,4.092651
-20.0193,52.9974,2.325928
-18.6894,54.2103,2.38446
-18.9234,55.7469,3.651978
-20.7954,55.5558,2.427368
-21.0801,55.4622,1.479675
-20.0388,55.3881,1.257324
-19.4733,55.6104,1.932068
-20.7759,56.1174,2.801758
-20.7954,55.2906,3.269775
-19.7736,53.754,2.770569
-20.0037,53.9451,1.76825
-21.1152,54.5457,1.542053
-20.9475,55.9341,1.210571
-19.5396,56.3904,1.296326
-18.8103,55.8093,0.4422607
-19.6137,55.8561,-0.2831421
-19.8828,55.5636,-0.3182373
-20.0115,54.3663,0.399353
-20.265,54.7407,0.9414673
-21.0528,54.8421,0.6138306
-20.3976,55.1619,0.953125
-19.9413,54.9435,2.832947
-20.4951,54.3702,1.90863
-20.2338,54.3741,2.064636
-19.6488,54.1869,3.23468
-19.7034,53.3835,3.60907
-21.3765,52.5021,3.437439
-22.2618,51.5154,2.329834
-21.1269,51.8625,3.285339
-20.5185,53.0091,3.351624
-21.552,53.793,2.723755
-21.9654,53.91,1.737061
-20.8422,53.9685,1.035034
-20.304,54.9201,0.9297485
-22.0746,55.3569,2.088074
-23.4513,55.4895,2.228455
-22.6596,54.7641,3.008423
-21.6417,53.8593,3.398438
-23.424,53.5083,3.191772
-23.8335,52.6776,1.631775
-21.8289,53.2821,0.9063721
-20.3781,54.7914,0.9453735
-21.2673,55.9887,-0.2285767
-22.1409,55.9536,-0.2597656
-21.3999,55.4934,0.4578247
-20.5497,53.9841,-0.03747559
-21.2751,53.4069,0.02105713
-21.3921,53.3211,0.9492798
-21.4506,53.598,0.9258423
-21.1737,53.1495,0.001525879
-21.1659,52.9974,1.249573
-21.8952,52.3539,1.68634
-22.1136,52.9857,1.085754
-21.8952,53.7306,0.8673706
-21.3921,53.6487,1.811157
-21.4779,54.2727,2.782227
-21.2829,54.8967,3.289246
-22.7142,54.0153,2.673035
-24.1689,52.1979,1.222229
-23.5449,52.7829,0.9765625
-23.4279,53.9763,2.127075
-23.892,54.9123,0.5826416
-23.0847,55.6611,0.01715088
-21.9381,56.1876,1.974976
-23.2875,55.0839,2.864136
-25.6977,53.1456,4.022461
-25.2843,53.0091,5.24707
-24.4887,51.9678,4.061462
-24.9762,51.5739,1.070129
-24.5589,55.2282,-2.88446
-21.1893,60.7584,-5.263428
-19.1652,64.0656,-3.680054
-22.1643,62.5992,-1.983521
-24.5862,57.7632,-2.552979
-25.4988,52.3149,-0.4040527
-25.9941,49.0233,3.11377
-25.5222,48.1419,7.645569
-26.5284,49.0233,7.548035
-26.3334,49.2612,4.197937
-22.7571,51.2502,-1.679321
-20.2533,56.6088,-3.407043
-20.1675,62.8137,-1.48822
-19.8711,63.4299,0.9765625
-21.006,57.7749,1.662964
-24.1182,50.8875,-0.3182373
-27.0705,47.0148,-1.983521
-25.5144,48.3135,-0.7706299
-22.9404,53.1417,0.1887207
-22.3554,57.0651,0.921936
-20.9046,59.1087,-0.09985352
-20.772,58.005,-1.44928
-22.3983,55.8756,-0.5288696
-23.7555,54.9474,2.669128
-23.5176,53.1339,4.837524
-24.5121,50.4975,6.300049
-26.0877,48.5709,4.252563
-26.3529,49.1676,-0.7316284
-23.19,53.988,-2.198059
-21.6885,60.0018,-2.892273
-22.3554,62.9268,-1.558472
-22.8624,61.4682,-1.301025
-23.7399,56.6556,-0.9422607
-25.023,52.2954,0.6177368
-27.2967,50.0919,3.585632
-27.9753,49.7175,7.505127
-27.0198,50.1621,8.30072
-26.2788,50.79,5.82428
-25.6392,53.169,-0.1037598
-24.4302,57.7671,-3.434326
-22.1565,63.4299,-0.9344482
-22.2306,64.87289,1.495239
-25.062,59.6001,1.280762
-27.3006,53.3484,0.1575317
-26.1969,50.5599,-0.5795288
-25.9668,51.882,1.230042
-26.9613,55.4037,4.092651
-25.335,58.5276,4.447571
-23.6346,57.8022,4.564575
-25.0581,54.7017,1.717529
-26.9925,51.9639,-2.209778
-25.1478,52.545,-0.2519531
-23.1237,54.8538,4.404663
-23.9895,56.5269,5.17688
-27.285,55.2243,3.152771
-27.7647,54.0621,-1.000732
-24.7968,56.6166,-2.252625
-23.8491,59.4597,-1.496033
-26.3256,59.0385,-0.1427612
-27.6087,57.6072,0.3681641
-25.9434,56.4372,1.893066
-25.6431,55.3179,2.540466
-27.6867,55.3764,4.385132
-27.3981,55.3569,5.317261
-25.8459,55.2867,4.981873
-25.6236,55.665,2.275269
-27.5619,57.5799,-2.502258
-26.8794,62.7279,-2.217529
-24.36,66.3627,3.78064
-25.2882,64.6467,3.975647
-29.43,59.8614,-1.336121
-29.7927,55.9146,-5.571533
-26.8248,58.6329,-5.275146
-23.7906,64.6779,-0.3377686
-25.4286,67.3572,6.323425
-27.4644,62.0766,7.579224
-27.48,53.3874,2.836853
-26.4348,48.9804,1.315857
-26.739,50.79,9.529236
-29.9058,52.5021,11.65863
-31.0095,52.1706,-0.5990601
-25.5729,56.7765,-14.06183
-18.2799,70.2744,-17.97748
-15.0702,83.6085,-10.12286
-18.0693,85.02029,-2.658264
-25.2297,70.836,-1.679321
-27.363,52.5723,-1.718323
-26.2671,43.926,6.171326
-30.9627,44.4447,17.44623
-34.656,46.0476,19.64191
-29.7576,46.1763,13.46826
-22.4802,50.0217,5.208069
-21.7626,59.5299,0.2628784
-23.5488,69.5724,1.046753
-23.0808,71.6745,0.9492798
-21.9147,66.0117,-2.545166
-22.878,59.1555,-6.230652
-26.5986,57.8061,-8.742249
-29.2818,61.866,-6.706421
-25.0542,65.5359,1.460144
-20.2026,65.2356,10.10254
-24.8553,58.8552,12.07983
-32.4993,49.3236,6.791443
-32.3043,46.422,1.900879
-23.8023,53.5473,3.281433
-20.0427,62.9814,8.094055
-25.0191,66.6279,5.325073
-26.9964,63.309,-2.771362
-21.8172,59.9121,-9.069824
-18.6855,61.7841,-7.946655
-22.1409,65.181,-0.9344482
-26.5479,62.8566,4.353943
-27.6009,55.7313,0.6450806
-24.1416,51.3321,-5.84845
-20.6355,55.8873,-2.545166
-21.0879,61.9167,6.924072
-25.5183,60.345,9.006653
-25.5729,53.5785,3.180054
-22.3281,50.5326,0.02886963
-21.786,54.0387,2.462463
-24.5121,61.5345,6.709534
-25.1049,63.2739,9.244568
-23.0379,57.2016,5.707275
-23.4123,52.8609,-2.057678
-25.7991,56.1993,-5.115234
-25.3194,65.2083,-4.655029
-20.0739,72.3453,-1.69104
-17.4609,71.7135,-1.796326
-22.4841,65.3604,-4.467834
-27.0198,60.1851,-2.38916
-25.8498,57.4278,3.417969
-23.4669,55.7235,9.583862
-26.5167,53.6877,12.35675
-29.3286,52.1862,9.583862
-26.2359,53.8866,7.587036
-22.8858,57.8373,4.767334
-22.4217,63.3402,0.04052734
-21.825,68.8275,-3.247131
-19.1223,71.2572,-4.783752
-18.3774,71.0115,-3.95697
-21.5871,66.5343,-2.350159
-25.2063,59.6742,-3.165222
-25.6275,55.6845,-3.750244
-22.8663,57.3615,1.436768
-22.059,60.5907,7.848328
-24.3717,60.969,10.72266
-24.0714,56.8467,8.753174
-21.2751,52.1745,5.629272
-22.7532,52.0458,2.302551
-22.7727,58.9917,0.8088379
-17.8821,64.8846,2.251831
-15.624,66.33929,-1.457031
-19.4733,65.8245,-6.452942
-18.8103,64.6584,-6.183838
-17.1216,65.1927,-0.4859619
-20.0115,62.3652,1.783875
-24.1611,58.356,1.093567
-23.6892,56.9247,0.6723633
-18.6738,60.2163,1.932068
-17.7573,62.5797,1.280762
-19.9842,64.0227,-0.2012329
-18.6075,63.0516,1.198853
-16.6146,60.2865,1.963257
-18.7401,58.1961,1.717529
-19.953,58.2468,7.286743
-19.2315,57.3576,11.24133
-19.8633,53.6565,7.902954
-21.1464,52.5294,-0.2519531
-18.7479,59.0112,-3.013123
-14.8791,68.3985,-2.400879
-13.2957,74.4123,-1.628662
-16.9305,72.9537,-3.243225
-21.045,65.3643,-7.26416
-18.3384,61.7841,-3.516235
-17.0085,61.4643,6.358521
-22.3905,59.0307,14.79816
-25.9356,51.6168,15.81219
-22.3515,46.1802,10.21954
-18.7713,47.6427,5.679932
-18.5919,57.1587,3.667542
-17.5779,67.6029,3.441345
-15.6357,71.343,0.7776489
-14.4852,68.12939,-8.535522
-15.702,66.039,-13.65234
-16.9305,69.33839,-6.862427
-16.5405,68.7534,3.878174
-20.2845,60.5985,9.962158
-24.0909,50.5638,8.487976
-24.5901,46.8432,4.182373
-22.3437,52.2564,5.789124
-18.0264,61.4292,9.989441
-18.7011,64.6896,7.891235
-19.5474,61.7685,-0.0725708
-17.1489,60.1656,-4.031067
-16.2012,61.4799,-0.407959
-20.1129,62.5368,3.932739
-22.9287,60.2787,4.135559
-20.9007,56.4606,2.189453
-18.7362,57.3732,-0.01794434
-19.4109,61.4994,1.269043
-20.6316,65.11079,3.488159
-20.4678,63.3207,4.350037
-19.1535,59.3154,2.177734
-18.042,57.6462,1.124756
-20.0154,58.6914,2.107544
-21.0801,60.3177,3.460876
-18.0576,60.9183,4.463135
-17.3166,59.5845,4.424133
-20.5107,58.6212,1.44458
-20.7213,60.1929,0.6255493
-17.4921,63.2037,2.579468
-16.2519,64.362,4.030273
-20.0037,61.7763,2.813477
-22.5192,58.4262,-1.414124
-19.1964,58.278,-2.740173
-17.1255,62.0805,-0.7823486
-18.3189,64.8807,2.11145
-19.3719,64.6272,3.347778
-18.6465,60.2046,1.959351
-17.2815,56.835,1.257324
-17.9289,57.3381,3.784546
-20.1012,58.0245,4.112122
-20.2182,57.6891,1.955444
-16.6185,58.7889,-0.9422607
-14.6295,61.8621,-0.5561523
-15.6552,64.7403,0.009338379
-16.3689,64.6623,-1.289368
-15.8463,62.6538,-3.091125
-16.1817,60.5712,-4.467834
-17.0202,59.331,-1.199646
-18.4476,59.1828,1.893066
-17.0436,59.1945,3.480347
-17.2035,57.2835,2.60675
-18.0537,56.328,1.050659
-17.9484,57.8724,2.224548
-17.4336,59.9004,3.858643
-16.7043,61.6515,3.804077
-17.4609,60.1773,0.9804688
-16.9656,59.1555,-1.39856
-17.5155,60.1617,0.3213501
-17.8782,62.0961,1.932068
-17.1645,62.217,1.967163
-17.3907,59.7249,1.015564
-18.5022,57.771,0.1887207
-19.5123,58.6017,0.1263428
-18.3189,60.6219,0.4695435
-18.2097,61.6476,0.74646
-19.0404,60.1266,0.6255493
-19.3251,58.9722,-0.01403809
-20.3079,58.7226,0.5787354
-19.6332,58.941,2.661377
-18.6933,59.4831,5.055969
-19.3017,58.7655,5.274353
-20.3937,56.9208,2.520935
-20.46,56.3241,-0.4352417
-18.0732,58.7616,-1.67157
-16.4625,63.2076,-0.4703369
-17.0007,65.5008,1.421143
-18.3501,63.2739,1.584961
-19.953,59.292,0.730835
-19.7073,56.1135,1.401672
-20.3859,55.4427,2.283081
-21.8523,56.4411,2.907043
-20.7915,59.1789,3.663635
-17.457,60.4971,4.860962
-16.5132,60.3645,3.889832
-19.1769,58.4769,1.822876
-21.6612,56.9871,-0.7862549
-20.2767,57.7203,-2.030334
-17.7885,60.0018,-1.437561
-17.6949,62.2404,0.7698364
-18.6192,61.7685,1.659058
-20.6628,57.9777,1.401672
-20.6511,54.339,-0.1700439
-18.7401,53.9412,-0.2792358
-19.0755,57.1314,1.830627
-18.8415,59.8575,2.454651
-17.9757,60.2436,-1.492126
-16.7082,59.6976,-3.05603
-16.7706,58.551,-2.213623
-18.0654,57.1275,-0.2597656
-19.7931,55.3959,2.489746
-19.6566,53.7696,2.228455
-19.29,53.2821,0.9882202
-18.0381,55.0839,1.097473
-17.7846,57.7476,1.44458
-17.8353,59.1243,0.04833984
-18.2799,58.6251,-2.061523
-17.8665,58.8786,-3.999878
-17.1333,59.9082,-3.457764
-18.2097,60.1812,-1.277649
-20.0934,58.824,-0.9188232
-19.8087,57.264,-0.7862549
-18.393,56.601,0.715271
-19.251,56.0082,2.216736
-22.3125,55.7859,0.5904541
-20.7759,55.6923,0.5748291
-17.7885,57.0027,2.680847
-19.0053,58.4769,2.575562
-21.0801,59.0229,1.783875
-19.8594,57.1236,0.6294556
-18.1473,55.6923,-0.7043457
-18.3618,56.5113,-0.1895752
-20.1207,59.1672,1.206665
-20.6823,59.9706,1.581055
-19.5786,59.0073,1.358765
-19.4187,57.4044,0.5358276
-19.5201,57.4668,0.3876343
-20.2299,57.7086,2.435181
-20.6823,57.8022,3.047424
-19.9725,57.1587,2.891479
-18.9351,56.4918,2.48584
-19.1925,55.6572,2.637939
-20.6706,55.5441,0.9882202
-19.8321,56.484,-1.425842
-17.3049,58.3677,-0.4196777
-17.2152,58.9644,2.692566
-19.3524,58.2468,3.776733
-21.4428,54.4911,2.134827
-20.2689,51.1839,1.608337
-19.1925,52.9194,0.161438
-18.9702,57.186,1.194946
-18.4788,60.5127,2.021729
-17.3049,59.9823,0.7425537
-16.5678,57.5643,0.03662109
-17.9718,55.3374,0.2277222
-19.5903,54.6861,1.491333
-19.3056,54.768,4.322754
-18.8883,54.2844,5.761841
-18.8883,53.052,5.55127
-19.4265,51.9756,4.209656
-18.6543,52.7673,2.836853
-18.2994,54.9435,1.690247
-18.9897,57.1548,0.5085449
-18.4086,58.0479,1.76825
-19.0989,57.1626,2.372742
-20.4054,55.4154,2.197266
-20.3547,54.3546,3.051331
-19.4967,53.1222,3.761169
-20.8968,51.9756,3.566162
-21.6066,52.233,2.072449
-20.1402,54.3078,1.846252
-19.1925,55.977,0.9765625
-18.861,56.796,1.510864
-20.8422,55.9731,1.698059
-21.1152,54.0582,0.5826416
-19.2666,53.3796,0.7854614
-19.3368,54.1089,2.033447
-20.5536,55.2867,2.403931
-20.4561,55.7898,2.169922
-19.3095,54.4287,0.4851685
-18.7128,53.7228,0.8517456
-20.3235,53.442,4.03418
-22.2774,51.3906,4.135559
-22.8858,49.5381,1.425049
-19.5201,50.985,2.275269
-18.9312,54.5535,2.673035
-20.9046,55.548,1.085754
-20.8266,55.002,0.6567383
-19.8282,53.5707,1.144226
-20.3898,51.7026,1.967163
-23.268,51.2658,1.756531
-22.9131,52.7517,1.928162
-21.6144,54.0621,2.16217
-21.2283,53.9412,2.123169
-22.215,54.1635,3.004578
-22.9716,53.832,3.472534
-22.5894,53.0013,2.953857
-22.3515,52.5528,1.955444
-22.2033,52.428,1.34314
-22.9092,53.3016,1.210571
-23.0028,54.0738,1.031128
-22.0824,53.9568,1.721436
-22.4178,54.0972,2.380554
-22.7259,53.1378,1.971069
-22.2774,53.2665,-0.1427612
-23.1198,54.6354,1.046753
-23.4825,55.1034,2.407837
-22.9755,53.9295,1.479675
-23.5371,52.8531,0.3096313
-24.3717,52.7556,0.177063
-24.4536,53.0403,1.592773
-24.126,53.3991,2.614563
-23.3226,53.1612,2.517029
-23.2524,53.9607,0.1224365
-22.0629,54.8304,-1.215271
-21.9693,56.0121,0.2355347
-22.9365,55.9302,0.5943604
-24.3444,54.3273,0.3876343
-24.0012,52.7478,-0.9890747
-22.8507,52.2564,-0.392334
-24.165,53.832,1.113037
-25.5378,54.8655,2.084167
-24.9723,55.2555,2.517029
-23.9037,53.4849,2.669128
-25.1751,52.4592,2.072449
-26.6415,53.2041,2.068542
-25.2336,54.3624,2.240173
-24.6681,55.9029,2.119263
-24.7578,55.3062,0.684021
-24.9372,55.6104,1.29248
-25.1829,55.9029,1.982727
-24.8943,54.9123,2.634033
-26.0682,53.7969,3.577881
-27.0822,53.3679,2.871948
-26.2788,53.52,2.216736
-25.0932,54.2805,1.01947
-24.4224,55.6962,1.88916
-24.8709,55.8912,1.339233
-25.9434,55.1658,0.730835
-24.828,53.0754,0.4695435
-24.5667,53.0247,0.5046387
-25.4091,54.4833,-0.1115723
-25.6743,55.8639,1.124756
-26.2632,55.3686,1.61615
-26.4543,54.6354,0.5709229
-25.8966,54.5496,-0.3143311
-25.9083,54.4248,-0.407959
-25.1478,54.5535,1.24176
-25.101,54.2376,2.575562
-25.5378,53.4381,2.123169
-24.0402,52.8414,1.249573
-24.9138,53.169,1.756531
-25.4286,53.8008,2.318176
-25.4325,53.8515,0.5475464
-24.4536,53.8125,-0.4508667
-24.2235,54.4131,-0.2870483
-24.5043,54.7992,1.054565
-25.7289,54.0816,1.276855
-25.6743,52.6074,1.140381
-25.5573,52.428,1.101379
-25.5573,52.6308,1.783875
-25.9395,53.052,1.826721
-25.9473,53.8008,1.733154
-25.4793,53.9607,1.054565
-24.7383,53.8164,0.730835
-25.3389,53.0676,0.6567383
-26.0214,53.1885,0.7932739
-25.2102,52.3734,1.44458
-26.115,50.9967,1.475769
-26.0331,51.0006,1.109131
-25.5027,51.9171,1.776062
-25.0464,52.9467,1.409424
-25.7133,53.0559,1.24176
-25.2336,52.7517,0.1341553
-24.2937,52.7439,-1.76123
-24.6759,53.3562,-0.6341553
-25.5417,52.8414,1.713623
-26.0955,51.8001,0.2940674
-26.0877,50.5521,0.8673706
-24.9216,50.7744,1.066223
-25.569,51.7104,-0.614624
-25.1907,52.116,-0.03356934
-25.3467,51.1059,0.5787354
-25.1088,51.1332,-1.644226
-25.7874,52.5138,-2.459351
-25.1283,53.9529,-0.7667236
-24.5121,54.0192,0.2979736
-24.828,51.0357,1.370422
-26.3412,48.5436,1.549866
-27.4098,48.5943,0.3954468
-26.1072,49.0428,2.064636
-25.3545,50.5638,2.821228
-25.3272,51.726,1.483521
-25.7913,51.8508,-0.5678711
-25.4481,52.2486,0.08734131
-25.1517,52.9311,1.366577
-25.2609,51.9795,3.636353
-25.959,50.2791,2.903137
-25.9122,49.0506,0.6255493
-24.4224,49.5537,1.924255
-25.1868,50.1114,3.601257
-25.7172,50.7393,2.91095
-25.9551,50.0763,0.5163574
-25.4208,50.1933,0.3096313
-25.0035,51.3594,0.6177368
-26.4621,51.7962,-0.1856689
-26.1384,52.389,-0.1817627
-24.6954,51.9054,-0.3650513
-24.9099,51.2853,-0.5327759
-25.8381,51.0591,-0.107666
-25.959,50.2869,0.1731567
-26.0526,49.3236,-0.2792358
-25.1829,49.5069,-0.5639648
-25.2063,50.8056,-0.7862549
-24.9957,51.9678,-0.5444336
-23.9661,52.1823,0.6567383
-24.36,51.4608,0.1341553
-24.8319,50.8485,0.8322754
-26.5674,49.698,-0.06866455
-26.9145,49.8111,0.2628784
-25.8459,51.453,1.647339
-25.2804,52.7088,3.051331
-26.2944,51.8352,3.152771
-27.5736,51.4803,2.349365
-26.7663,51.6402,2.138733
-26.5479,52.2018,3.593445
-27.0198,52.2369,5.102722
-28.689,51.5856,3.772827
-27.7725,51.3516,3.45697
-25.9707,52.0575,4.459229
-27.2226,53.1378,4.065369
-28.4082,53.3718,2.513123
-27.5541,53.2899,2.731567
-26.7039,53.3835,2.673035
-27.3513,53.5512,3.749451
-28.8372,53.5785,3.398438
